precio,moneda,expenses,direccion,titulo,ubicacion,superficie,dormitorio,antiguedad,banos,ambientes,cocheras,toilett,estado,disposicion,parrilla,gimnasio,pileta,solarium,playroom,quincho,ascensor,departamento,provincia,municipio,url_link,localidad_barrio,provincia_region
185500.0,$,,Beato M Champagnat,"Departamento en Alquiler en Canning, Ezeiza","Canning, Ezeiza",71.0,2.0,0.0,1.0,3.0,1.0,1.0,Excelente,,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-canning-3-ambientes--12455516,Canning,Ezeiza
70000.0,$,,"Soler 300, Piso 1","Departamento en Alquiler en Ituzaingo, Buenos Aires","Ituzaingo, Buenos Aires",34.0,0.0,0.0,1.0,1.0,,,Excelente,Contra Frente,0,0,0,0,0,0,0,Ituzaingó,Buenos Aires,Ituzaingó,https://www.argenprop.com/departamento-en-alquiler-en-ituzaingo-1-ambiente--5500640,Ituzaingo,Buenos Aires
50000.0,$,,"Bustamante 2400, Piso 2","Departamento en Alquiler en Villa Celina, Ciudad Madero","Villa Celina, Ciudad Madero",40.0,1.0,2.0,1.0,2.0,,,Excelente,Frente,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-villa-celina-2-ambientes--9229330,Villa Celina,Ciudad Madero
16000.0,$,,Chiozza 2700,"Departamento en Alquiler en San Bernardo Del Tuyu, De La Costa","San Bernardo Del Tuyu, De La Costa",65.0,2.0,35.0,1.0,3.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,La Costa,Buenos Aires,La Costa,https://www.argenprop.com/departamento-en-alquiler-en-san-bernardo-del-tuyu-3-ambientes--12472830,San Bernardo Del Tuyu,De La Costa
28500.0,$,,Duplex Alquiler Temporal cerca del centro,"Departamento en Alquiler en Pinamar, Buenos Aires","Pinamar, Buenos Aires",,3.0,0.0,2.0,4.0,1.0,,,,0,0,0,0,0,0,0,Pinamar,Buenos Aires,Pinamar,https://www.argenprop.com/departamento-en-alquiler-en-pinamar-4-ambientes--12441501,Pinamar,Buenos Aires
80000.0,$,5000.0,"Avenida Presidente Peron 4400, Piso 2","Departamento en Alquiler en General San Martin, Buenos Aires","General San Martin, Buenos Aires",,,0.0,1.0,,,1.0,,Frente,0,0,0,0,0,0,0,Ciudad Libertador San Martín,Buenos Aires,General San Martín,https://www.argenprop.com/departamento-en-alquiler-en-general-san-martin--12486863,General San Martin,Buenos Aires
200000.0,$,20000.0,"Ricardo Gutierrez 1100, Piso 7","Departamento en Alquiler en Olivos, Vicente Lopez","Olivos, Vicente Lopez",71.0,2.0,,1.0,3.0,,,Excelente,Frente,0,0,0,0,0,0,0,Vicente López,Buenos Aires,Vicente López,https://www.argenprop.com/departamento-en-alquiler-en-olivos-3-ambientes--12559906,Olivos,Vicente Lopez
55000.0,$,,"GUEMES (CALLE 90) 1100, Piso 1","Departamento en Alquiler en Villa Marques Alejandro Maria De Aguado, General San Martin","Villa Marques Alejandro Maria De Aguado, General San Martin",40.0,1.0,,1.0,2.0,,,,,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-villa-marques-alejandro-maria-de-aguado-2-ambientes--12560051,Villa Marques Alejandro Maria De Aguado,General San Martin
110000.0,$,12000.0,"AV.SANTA FE 700, Piso 13","Departamento en Alquiler en Acassuso, San Isidro","Acassuso, San Isidro",42.0,1.0,,1.0,2.0,,,Muy Bueno,Contra frente,0,0,0,0,0,0,0,San Isidro,Buenos Aires,San Isidro,https://www.argenprop.com/departamento-en-alquiler-en-acassuso-2-ambientes--12561849,Acassuso,San Isidro
60000.0,$,,"Marconi 3800, Piso 1","Departamento en Alquiler en Isidro Casanova, La Matanza","Isidro Casanova, La Matanza",42.0,2.0,,1.0,3.0,,,Excelente,Contra Frente,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-isidro-casanova-3-ambientes--12562320,Isidro Casanova,La Matanza
35000.0,$,4500.0,"Profesor Aguer 5900, Piso 1","Departamento en Alquiler en Chilavert, Villa Ballester","Chilavert, Villa Ballester",25.0,0.0,,1.0,,,,,,0,0,0,0,0,0,0,Ciudad Libertador San Martín,Buenos Aires,General San Martín,https://www.argenprop.com/departamento-en-alquiler-en-chilavert--12563572,Chilavert,Villa Ballester
56000.0,$,6000.0,"Ramón L. Falcón 3200, Piso 4","Departamento en Alquiler en Ciudadela, Tres De Febrero","Ciudadela, Tres De Febrero",30.0,1.0,40.0,1.0,2.0,,,Muy Bueno,Contra Frente,0,0,0,0,0,0,0,Tres de Febrero,Buenos Aires,Tres de Febrero,https://www.argenprop.com/departamento-en-alquiler-en-ciudadela-2-ambientes--11981141,Ciudadela,Tres De Febrero
100000.0,$,,Rawson 800,"Departamento en Alquiler en Centro (Campana), Campana","Centro (Campana), Campana",72.0,3.0,15.0,1.0,6.0,1.0,,Excelente,,0,0,0,0,0,0,0,Campana,Buenos Aires,Campana,https://www.argenprop.com/departamento-en-alquiler-en-centro-campana-6-ambientes--12564515,Centro (Campana),Campana
519400.0,$,55000.0,"Punta chica villge 3560, piso 3A","Departamento en Alquiler en Punta Chica, San Fernando","Punta Chica, San Fernando",105.0,2.0,15.0,3.0,3.0,2.0,,,,0,0,0,0,0,0,0,San Fernando,Buenos Aires,San Fernando,https://www.argenprop.com/departamento-en-alquiler-en-punta-chica-3-ambientes--12562162,Punta Chica,San Fernando
180000.0,$,18000.0,"Saavedra 200, Piso 1","Departamento en Alquiler en Ramos Mejia Sur, Ramos Mejia","Ramos Mejia Sur, Ramos Mejia",100.0,3.0,20.0,2.0,4.0,1.0,,Excelente,Contra frente,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-ramos-mejia-sur-4-ambientes--12500026,Ramos Mejia Sur,Ramos Mejia
65000.0,$,,Las Heras 2100,"Departamento en Alquiler en Lomas Del Mirador, La Matanza","Lomas Del Mirador, La Matanza",,1.0,,1.0,2.0,,,Bueno,Frente,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-lomas-del-mirador-2-ambientes--12565285,Lomas Del Mirador,La Matanza
115000.0,$,,B Mitre 100,"Departamento en Alquiler en Ramos Mejia, La Matanza","Ramos Mejia, La Matanza",,3.0,,,4.0,,,,,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-ramos-mejia-4-ambientes--12567297,Ramos Mejia,La Matanza
100000.0,$,3000.0,Paunero 1100,"Departamento en Alquiler en San Miguel, Buenos Aires","San Miguel, Buenos Aires",60.0,2.0,20.0,1.0,3.0,,,Muy Bueno,Interno,0,0,0,0,0,0,0,San Miguel,Buenos Aires,San Miguel,https://www.argenprop.com/departamento-en-alquiler-en-san-miguel-3-ambientes--12567633,San Miguel,Buenos Aires
150000.0,$,18000.0,"Caamaño 1000, Piso PB","Departamento en Alquiler en Kilometro 45, Pilar","Kilometro 45, Pilar",55.0,1.0,4.0,1.0,,1.0,,Excelente,Frente,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-kilometro-45--11418218,Kilometro 45,Pilar
70000.0,$,,132 e 29 y 30 2900,"Departamento en Alquiler en Berazategui, Buenos Aires","Berazategui, Buenos Aires",,2.0,,2.0,3.0,1.0,,,,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-berazategui-3-ambientes--12570715,Berazategui,Buenos Aires
65000.0,$,5000.0,"Pco. Rodríguez 7000, Piso 2","Departamento en Alquiler en Jose Leon Suarez, General San Martin","Jose Leon Suarez, General San Martin",40.0,1.0,12.0,1.0,2.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Ciudad Libertador San Martín,Buenos Aires,General San Martín,https://www.argenprop.com/departamento-en-alquiler-en-jose-leon-suarez-2-ambientes--12435847,Jose Leon Suarez,General San Martin
110000.0,$,,G Rawson 2400,"Departamento en Alquiler en Chauvin, Mar Del Plata","Chauvin, Mar Del Plata",42.0,1.0,,2.0,2.0,,,,,0,0,0,0,0,0,0,General Pueyrredón,Buenos Aires,General Pueyrredón,https://www.argenprop.com/departamento-en-alquiler-en-chauvin-2-ambientes--12572126,Chauvin,Mar Del Plata
55000.0,$,3500.0,"Yapeyu 1800, Piso 3","Departamento en Alquiler en General San Martin, Buenos Aires","General San Martin, Buenos Aires",36.0,,30.0,1.0,,,,Muy Bueno,,0,0,0,0,0,0,0,Ciudad Libertador San Martín,Buenos Aires,General San Martín,https://www.argenprop.com/departamento-en-alquiler-en-general-san-martin--12557006,General San Martin,Buenos Aires
150000.0,$,4000.0,"27 entre 36 y 37 200, Piso 4","Departamento en Alquiler en La Plata, Buenos Aires","La Plata, Buenos Aires",55.0,2.0,,1.0,3.0,1.0,,Muy Bueno,Frente,1,0,0,0,0,0,1,La Plata,Buenos Aires,La Plata,https://www.argenprop.com/departamento-en-alquiler-en-la-plata-3-ambientes--12573280,La Plata,Buenos Aires
55000.0,$,,"Juan Jose Castaños 900, Piso PB","Departamento en Alquiler en Moron, Buenos Aires","Moron, Buenos Aires",36.0,1.0,35.0,1.0,2.0,,1.0,Muy Bueno,Interno,0,0,0,0,0,0,0,Morón,Buenos Aires,Morón,https://www.argenprop.com/departamento-en-alquiler-en-moron-2-ambientes--12573695,Moron,Buenos Aires
110000.0,$,3000.0,Velez sarsfield 5600,"Departamento en Alquiler en Munro, Vicente Lopez","Munro, Vicente Lopez",60.0,2.0,0.0,1.0,3.0,,,,,0,0,0,0,0,0,0,Vicente López,Buenos Aires,Vicente López,https://www.argenprop.com/departamento-en-alquiler-en-munro-3-ambientes--12571452,Munro,Vicente Lopez
45000.0,$,9000.0,"25 De Mayo 400, Piso 1","Departamento en Alquiler en Moron, Buenos Aires","Moron, Buenos Aires",35.0,1.0,40.0,1.0,1.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Morón,Buenos Aires,Morón,https://www.argenprop.com/departamento-en-alquiler-en-moron-1-ambiente--12533932,Moron,Buenos Aires
65000.0,$,1000.0,Av. Tres de Febrero 500,"Departamento en Alquiler en Villa Sarmiento, Moron","Villa Sarmiento, Moron",36.0,1.0,,,2.0,,,,,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-villa-sarmiento-2-ambientes--4969905,Villa Sarmiento,Moron
65000.0,$,7000.0,"9 De Julio 900, Piso 3","Departamento en Alquiler en Moron Sur, Moron","Moron Sur, Moron",40.0,1.0,0.0,1.0,2.0,,,Excelente,Contra frente,0,0,0,0,0,0,0,Morón,Buenos Aires,Morón,https://www.argenprop.com/departamento-en-alquiler-en-moron-sur-2-ambientes--12573965,Moron Sur,Moron
65000.0,$,7000.0,"9 De Julio 900, Piso 1","Departamento en Alquiler en Moron Sur, Moron","Moron Sur, Moron",40.0,1.0,0.0,1.0,2.0,,,Excelente,Contra frente,0,0,0,0,0,0,0,Morón,Buenos Aires,Morón,https://www.argenprop.com/departamento-en-alquiler-en-moron-sur-2-ambientes--12573949,Moron Sur,Moron
190000.0,$,20000.0,"AVENIDA MAIPU 600, Piso 4","Departamento en Alquiler en Vicente Lopez Vias / Maipu, Vicente Lopez","Vicente Lopez Vias / Maipu, Vicente Lopez",90.0,2.0,40.0,1.0,3.0,,1.0,Excelente,Contra frente,0,0,0,0,0,0,0,Vicente López,Buenos Aires,Vicente López,https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-vias-maipu-3-ambientes--12576105,Vicente Lopez Vias / Maipu,Vicente Lopez
60000.0,$,8000.0,"Dr J M Casullo 400, Piso 1","Departamento en Alquiler en Moron, Buenos Aires","Moron, Buenos Aires",45.0,1.0,,1.0,2.0,,,,,0,0,0,0,0,0,0,Morón,Buenos Aires,Morón,https://www.argenprop.com/departamento-en-alquiler-en-moron-2-ambientes--12516928,Moron,Buenos Aires
45000.0,$,,Padre Stoppler 5300,"Departamento en Alquiler en Pablo Nogues, Malvinas Argentinas","Pablo Nogues, Malvinas Argentinas",,1.0,,1.0,2.0,,,,,0,0,0,0,0,0,0,Malvinas Argentinas,Buenos Aires,Malvinas Argentinas,https://www.argenprop.com/departamento-en-alquiler-en-pablo-nogues-2-ambientes--12578610,Pablo Nogues,Malvinas Argentinas
85000.0,$,,Conesa 900,"Departamento en Alquiler en Muñiz, San Miguel","Muñiz, San Miguel",,,,,,,,,,0,0,0,0,0,0,0,San Miguel,Buenos Aires,San Miguel,https://www.argenprop.com/departamento-en-alquiler-en-muniz--12579215,Muñiz,San Miguel
80000.0,$,15000.0,"Hipolito Yrigoyen 1400, Piso 6","Departamento en Alquiler en Florida, Vicente Lopez","Florida, Vicente Lopez",,1.0,,1.0,,,,Bueno,,0,0,0,0,0,0,0,Vicente López,Buenos Aires,Vicente López,https://www.argenprop.com/departamento-en-alquiler-en-florida--12580203,Florida,Vicente Lopez
90000.0,$,16800.0,Juan Jose Paso 200,"Departamento en Alquiler en Martinez Vias / Santa Fe, Martinez","Martinez Vias / Santa Fe, Martinez",40.0,1.0,35.0,1.0,2.0,,,Excelente,Lateral,0,0,0,0,0,0,0,San Isidro,Buenos Aires,San Isidro,https://www.argenprop.com/departamento-en-alquiler-en-martinez-vias-santa-fe-2-ambientes--12581290,Martinez Vias / Santa Fe,Martinez
120000.0,$,12000.0,"Alpatacal 3600, Piso 5","Departamento en Alquiler en Santos Lugares, Tres De Febrero","Santos Lugares, Tres De Febrero",65.0,2.0,15.0,1.0,3.0,1.0,,Excelente,Contra frente,0,0,0,0,0,0,1,Tres de Febrero,Buenos Aires,Tres de Febrero,https://www.argenprop.com/departamento-en-alquiler-en-santos-lugares-3-ambientes--12581528,Santos Lugares,Tres De Febrero
67000.0,$,5000.0,"Nuestra Sra De La Merced 5100, Piso 2","Departamento en Alquiler en Caseros, Tres De Febrero","Caseros, Tres De Febrero",45.0,1.0,5.0,1.0,2.0,,,Excelente,Frente,0,0,0,0,0,0,0,Tres de Febrero,Buenos Aires,Tres de Febrero,https://www.argenprop.com/departamento-en-alquiler-en-caseros-2-ambientes--11360166,Caseros,Tres De Febrero
95000.0,$,,"Av F Varela 3900, Piso 2","Departamento en Alquiler en Berazategui, Buenos Aires","Berazategui, Buenos Aires",74.0,2.0,0.0,1.0,3.0,,,Excelente,Frente,0,0,0,0,0,0,0,Berazategui,Buenos Aires,Berazategui,https://www.argenprop.com/departamento-en-alquiler-en-berazategui-3-ambientes--12562565,Berazategui,Buenos Aires
90000.0,$,,Rondeau 1100,"Departamento en Alquiler en Ramos Mejia, La Matanza","Ramos Mejia, La Matanza",,2.0,,1.0,3.0,,,Bueno,Contra frente,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-ramos-mejia-3-ambientes--12582713,Ramos Mejia,La Matanza
55000.0,$,,Calle 143 1400,"Departamento en Alquiler en Berazategui, Buenos Aires","Berazategui, Buenos Aires",50.0,1.0,,1.0,2.0,,,Excelente,Frente,0,0,0,0,0,0,0,Berazategui,Buenos Aires,Berazategui,https://www.argenprop.com/departamento-en-alquiler-en-berazategui-2-ambientes--12585120,Berazategui,Buenos Aires
50000.0,$,,Calle 143 1400,"Departamento en Alquiler en Berazategui, Buenos Aires","Berazategui, Buenos Aires",45.0,1.0,10.0,1.0,,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Berazategui,Buenos Aires,Berazategui,https://www.argenprop.com/departamento-en-alquiler-en-berazategui--12585144,Berazategui,Buenos Aires
65000.0,$,2000.0,Presidente peron 7600,"Departamento en Alquiler en Martin Coronado, Tres De Febrero","Martin Coronado, Tres De Febrero",45.0,1.0,0.0,1.0,2.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Tres de Febrero,Buenos Aires,Tres de Febrero,https://www.argenprop.com/departamento-en-alquiler-en-martin-coronado-2-ambientes--12583818,Martin Coronado,Tres De Febrero
160000.0,$,,El Payador 5500,"Departamento en Alquiler en Villa Bosch, Tres De Febrero","Villa Bosch, Tres De Febrero",80.0,2.0,0.0,1.0,3.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,Tres de Febrero,Buenos Aires,Tres de Febrero,https://www.argenprop.com/departamento-en-alquiler-en-villa-bosch-3-ambientes--12585194,Villa Bosch,Tres De Febrero
80000.0,$,7500.0,"AV. DEL LIBERTADOR 1300, Piso 14","Departamento en Alquiler en Vicente Lopez, Buenos Aires","Vicente Lopez, Buenos Aires",25.0,0.0,40.0,1.0,1.0,,,Excelente,Contra frente,0,0,0,0,0,0,0,Vicente López,Buenos Aires,Vicente López,https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-1-ambiente--12564841,Vicente Lopez,Buenos Aires
45000.0,$,2000.0,Riobamba 1400,"Departamento en Alquiler en Merlo, Buenos Aires","Merlo, Buenos Aires",40.0,1.0,,1.0,2.0,,,,,0,0,0,0,0,0,0,Merlo,Buenos Aires,Merlo,https://www.argenprop.com/departamento-en-alquiler-en-merlo-2-ambientes--12585883,Merlo,Buenos Aires
210000.0,$,35810.0,"Juan Bautista Alberdi 500, Piso 10","Departamento en Alquiler en Olivos Vias/Rio, Olivos","Olivos Vias/Rio, Olivos",6.0,2.0,14.0,1.0,3.0,1.0,,Excelente,Lateral,1,1,1,1,0,1,1,Vicente López,Buenos Aires,Vicente López,https://www.argenprop.com/departamento-en-alquiler-en-olivos-vias-rio-3-ambientes--12574475,Olivos Vias/Rio,Olivos
80000.0,$,,M Corvalan 900,"Departamento en Alquiler en El Palomar, Moron","El Palomar, Moron",70.0,2.0,,1.0,3.0,,,,,0,0,0,0,0,0,0,Morón,Buenos Aires,Morón,https://www.argenprop.com/departamento-en-alquiler-en-el-palomar-3-ambientes--6412204,El Palomar,Moron
45000.0,$,,Darragueira 400,"Departamento en Alquiler en Los Polvorines, Malvinas Argentinas","Los Polvorines, Malvinas Argentinas",35.0,1.0,20.0,1.0,2.0,,,Bueno,Frente,0,0,0,0,0,0,0,Malvinas Argentinas,Buenos Aires,Malvinas Argentinas,https://www.argenprop.com/departamento-en-alquiler-en-los-polvorines-2-ambientes--12586778,Los Polvorines,Malvinas Argentinas
40000.0,$,5000.0,"Sargento cabral 2300, Piso 2","Departamento en Alquiler en Villa Ballester, General San Martin","Villa Ballester, General San Martin",35.0,1.0,35.0,1.0,2.0,,,Bueno,,0,0,0,0,0,0,0,Ciudad Libertador San Martín,Buenos Aires,General San Martín,https://www.argenprop.com/departamento-en-alquiler-en-villa-ballester-2-ambientes--12587068,Villa Ballester,General San Martin
50000.0,$,5000.0,"Irala 2000, Piso 1","Departamento en Alquiler en Quilmes, Buenos Aires","Quilmes, Buenos Aires",45.0,1.0,10.0,1.0,2.0,,,Bueno,Contra Frente,0,0,0,0,0,0,0,Quilmes,Buenos Aires,Quilmes,https://www.argenprop.com/departamento-en-alquiler-en-quilmes-2-ambientes--5924211,Quilmes,Buenos Aires
65000.0,$,,"Gral Villegas 2500, Piso 1","Departamento en Alquiler en San Justo, La Matanza","San Justo, La Matanza",,2.0,,1.0,3.0,,,,,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-san-justo-3-ambientes--12588236,San Justo,La Matanza
50000.0,$,2000.0,"Labarden 2700, Piso 1","Departamento en Alquiler en San Justo, La Matanza","San Justo, La Matanza",32.0,1.0,6.0,1.0,2.0,,,Muy Bueno,Frente,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-san-justo-2-ambientes--5443518,San Justo,La Matanza
70000.0,$,12000.0,Ayacucho  al 2100,"Departamento en Alquiler en General San Martin, Buenos Aires","General San Martin, Buenos Aires",34.0,0.0,0.0,1.0,1.0,,,,,0,0,0,0,0,0,0,Ciudad Libertador San Martín,Buenos Aires,General San Martín,https://www.argenprop.com/departamento-en-alquiler-en-general-san-martin-1-ambiente--12588013,General San Martin,Buenos Aires
48000.0,$,5500.0,"Alsina 2700, Piso 1","Departamento en Alquiler en Chilavert, Villa Ballester","Chilavert, Villa Ballester",33.0,0.0,12.0,1.0,1.0,,,Excelente,Contra frente,0,0,0,0,0,0,0,Ciudad Libertador San Martín,Buenos Aires,General San Martín,https://www.argenprop.com/departamento-en-alquiler-en-chilavert-1-ambiente--10791546,Chilavert,Villa Ballester
60000.0,$,5000.0,"San Jose 900, Piso 2","Departamento en Alquiler en Merlo, Buenos Aires","Merlo, Buenos Aires",40.0,1.0,,1.0,2.0,,,,,0,0,0,0,0,0,0,Merlo,Buenos Aires,Merlo,https://www.argenprop.com/departamento-en-alquiler-en-merlo-2-ambientes--12589000,Merlo,Buenos Aires
65000.0,$,5000.0,"San Jose 900, Piso 2","Departamento en Alquiler en Merlo, Buenos Aires","Merlo, Buenos Aires",40.0,1.0,,1.0,2.0,1.0,,,,0,0,0,0,0,0,0,Merlo,Buenos Aires,Merlo,https://www.argenprop.com/departamento-en-alquiler-en-merlo-2-ambientes--12589009,Merlo,Buenos Aires
80000.0,$,,"SALTA Y SANTA MARÍA 2900, Piso 1","Departamento en Alquiler en San Justo, La Matanza","San Justo, La Matanza",,,,,,,,,,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-san-justo--12589143,San Justo,La Matanza
70000.0,$,7000.0,"9 De Julio 900, Piso 3","Departamento en Alquiler en Moron Sur, Moron","Moron Sur, Moron",40.0,1.0,0.0,1.0,2.0,1.0,,Excelente,Frente,0,0,0,0,0,0,0,Morón,Buenos Aires,Morón,https://www.argenprop.com/departamento-en-alquiler-en-moron-sur-2-ambientes--12573958,Moron Sur,Moron
40000.0,$,,C Pellegrini 500,"Departamento en Alquiler en Los Polvorines, Malvinas Argentinas","Los Polvorines, Malvinas Argentinas",,0.0,20.0,1.0,1.0,,,Bueno,Frente,0,0,0,0,0,0,0,Malvinas Argentinas,Buenos Aires,Malvinas Argentinas,https://www.argenprop.com/departamento-en-alquiler-en-los-polvorines-1-ambiente--12591086,Los Polvorines,Malvinas Argentinas
68000.0,$,,"Bolivar 4900, Piso 1","Departamento en Alquiler en Villa Dominico, Avellaneda","Villa Dominico, Avellaneda",,2.0,,1.0,3.0,,,Bueno,Interno,0,0,0,0,0,0,0,Avellaneda,Buenos Aires,Avellaneda,https://www.argenprop.com/departamento-en-alquiler-en-villa-dominico-3-ambientes--12592658,Villa Dominico,Avellaneda
67000.0,$,8500.0,"66 e/ 3 y 4 , Piso 1","Departamento en Alquiler en La Plata, Buenos Aires","La Plata, Buenos Aires",30.0,0.0,1.0,1.0,1.0,,,Excelente,Contra frente,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-la-plata-1-ambiente--12593359,La Plata,Buenos Aires
90000.0,$,,"Alberdi 300, Piso 7","Departamento en Alquiler en Ramos Mejia Sur, Ramos Mejia","Ramos Mejia Sur, Ramos Mejia",50.0,1.0,0.0,2.0,2.0,,1.0,Excelente,Frente,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-ramos-mejia-sur-2-ambientes--12593697,Ramos Mejia Sur,Ramos Mejia
65000.0,$,,Cnel I Suarez 800,"Departamento en Alquiler en Temperley, Lomas De Zamora","Temperley, Lomas De Zamora",,1.0,,,,,,,,0,0,0,0,0,0,0,Lomas de Zamora,Buenos Aires,Lomas de Zamora,https://www.argenprop.com/departamento-en-alquiler-en-temperley--12594190,Temperley,Lomas De Zamora
65000.0,$,,Mitre 1000,"Departamento en Alquiler en Quilmes, Buenos Aires","Quilmes, Buenos Aires",,,,,,,,,,0,0,0,0,0,0,0,Quilmes,Buenos Aires,Quilmes,https://www.argenprop.com/departamento-en-alquiler-en-quilmes--4611865,Quilmes,Buenos Aires
1075900.0,$,,M Sturiza  400 400,"Departamento en Alquiler en Olivos, Vicente Lopez","Olivos, Vicente Lopez",145.0,2.0,2.0,2.0,3.0,,,Excelente,Frente,0,0,0,0,0,0,0,Vicente López,Buenos Aires,Vicente López,https://www.argenprop.com/departamento-en-alquiler-en-olivos-3-ambientes--7031716,Olivos,Vicente Lopez
1298500.0,$,20000.0,Av Del Libertador  14000 14000,"Departamento en Alquiler en Acassuso, San Isidro","Acassuso, San Isidro",250.0,3.0,38.0,2.0,4.0,,,,Frente,0,0,0,0,0,0,0,San Isidro,Buenos Aires,San Isidro,https://www.argenprop.com/departamento-en-alquiler-en-acassuso-4-ambientes--6162814,Acassuso,San Isidro
10000.0,$,,Rawson 273 200,"Departamento en Alquiler en Playa Grande, Mar Del Plata","Playa Grande, Mar Del Plata",24.0,1.0,47.0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,,,,https://www.argenprop.com/departamento-en-alquiler-en-playa-grande-1-ambiente--9076264,Playa Grande,Mar Del Plata
85000.0,$,,AVENIDA RIVADAVIA Nº 17961 1º E/ BOATTI Y URUGUAY,"Departamento en Alquiler en Moron Sur, Moron","Moron Sur, Moron",110.0,2.0,40.0,2.0,3.0,,,Bueno,Frente,0,0,0,0,0,0,0,Morón,Buenos Aires,Morón,https://www.argenprop.com/departamento-en-alquiler-en-moron-sur-3-ambientes--9422384,Moron Sur,Moron
371000.0,$,,Av Del Puerto Nordelta,"Departamento en Alquiler en Nordelta, Tigre","Nordelta, Tigre",80.0,2.0,,2.0,3.0,,,Excelente,,1,0,1,0,0,0,0,Tigre,Buenos Aires,Tigre,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--8494006,Nordelta,Tigre
125000.0,$,,V Oliden 1100,"Departamento en Alquiler en Lomas De Zamora, Buenos Aires","Lomas De Zamora, Buenos Aires",63.0,2.0,0.0,2.0,3.0,1.0,,,,0,0,0,0,0,0,0,Lomas de Zamora,Buenos Aires,Lomas de Zamora,https://www.argenprop.com/departamento-en-alquiler-en-lomas-de-zamora-3-ambientes--10331385,Lomas De Zamora,Buenos Aires
29000.0,$,,SENECA 1700,"Departamento en Alquiler en Santos Lugares, Tres De Febrero","Santos Lugares, Tres De Febrero",21.0,0.0,,1.0,1.0,,,,,0,0,0,0,0,0,0,Tres de Febrero,Buenos Aires,Tres de Febrero,https://www.argenprop.com/departamento-en-alquiler-en-santos-lugares-1-ambiente--10538588,Santos Lugares,Tres De Febrero
4000.0,$,,Rivadavia  184- costa azul,"Departamento en Alquiler en Costa Azul, De La Costa","Costa Azul, De La Costa",,2.0,,1.0,2.0,,,,,0,0,0,0,0,0,0,La Costa,Buenos Aires,La Costa,https://www.argenprop.com/departamento-en-alquiler-en-costa-azul-2-ambientes--8096361,Costa Azul,De La Costa
1855000.0,$,,Avenida Del Libertador  1500 1500,"Departamento en Alquiler en Vicente Lopez, Buenos Aires","Vicente Lopez, Buenos Aires",225.0,5.0,3.0,4.0,6.0,,,Excelente,Frente,0,0,0,0,0,0,0,Vicente López,Buenos Aires,Vicente López,https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-6-ambientes--11026296,Vicente Lopez,Buenos Aires
65000.0,$,,Mendoza 2200,"Departamento en Alquiler en San Justo, La Matanza","San Justo, La Matanza",41.0,0.0,0.0,1.0,1.0,,,Bueno,Frente,0,0,0,0,0,0,0,La Matanza,Buenos Aires,La Matanza,https://www.argenprop.com/departamento-en-alquiler-en-san-justo-1-ambiente--7905885,San Justo,La Matanza
